datetime,Temp(C),lat,long,WindDir,Wind Speed(km/h),PM2.5
2016-03-03 15:00:00,33.55,18.790399999998584,98.98470000000394,235.0,4.0,53.7
2016-03-03 16:00:00,33.4,18.7904,98.9847,230.0,5.0,53.7
2016-03-03 17:00:00,30.4,18.790399999998584,98.98470000000394,226.66666666666666,6.666666666666667,53.7
2016-03-03 18:00:00,27.4,18.790399999998584,98.98470000000394,223.33333333333334,8.333333333333334,53.7
2016-03-03 19:00:00,24.4,18.7904,98.9847,220.0,10.0,33.4
2016-03-03 20:00:00,23.53333333333333,18.790399999998584,98.98470000000394,220.0,12.0,37.3
2016-03-03 21:00:00,22.666666666666668,18.790399999998584,98.98470000000394,220.0,14.0,36.5
2016-03-03 22:00:00,21.8,18.7904,98.9847,220.0,16.0,34.1
2016-03-03 23:00:00,21.7,18.790399999998584,98.98470000000394,220.0,15.666666666666666,35.4
2016-03-04 00:00:00,21.6,18.790399999998584,98.98470000000394,220.0,15.333333333333334,44.0
2016-03-04 01:00:00,21.5,18.7904,98.9847,220.0,15.0,43.85
2016-03-04 02:00:00,21.1,18.790399999998584,98.98470000000394,225.0,14.666666666666666,43.7
2016-03-04 03:00:00,20.7,18.790399999998584,98.98470000000394,230.0,14.333333333333334,41.3
2016-03-04 04:00:00,20.3,18.7904,98.9847,235.0,14.0,38.5
2016-03-04 05:00:00,20.5,18.790399999998584,98.98470000000394,236.66666666666666,14.333333333333334,41.2
2016-03-04 06:00:00,20.7,18.790399999998584,98.98470000000394,238.33333333333334,14.666666666666666,39.3
2016-03-04 07:00:00,20.9,18.7904,98.9847,240.0,15.0,32.4
2016-03-04 08:00:00,24.2,18.790399999998584,98.98470000000394,238.33333333333334,14.0,31.3
2016-03-04 09:00:00,27.5,18.790399999998584,98.98470000000394,236.66666666666666,13.0,23.9
2016-03-04 10:00:00,30.8,18.7904,98.9847,235.0,12.0,27.4
2016-03-04 11:00:00,32.03333333333333,18.790399999998584,98.98470000000394,233.33333333333334,11.0,34.0
2016-03-04 12:00:00,33.266666666666666,18.790399999998584,98.98470000000394,231.66666666666666,10.0,41.2
2016-03-04 13:00:00,34.5,18.7904,98.9847,230.0,9.0,36.6
2016-03-04 14:00:00,34.6,18.790399999998584,98.98470000000394,230.0,9.333333333333334,36.7
2016-03-04 15:00:00,34.699999999999996,18.790399999998584,98.98470000000394,230.0,9.666666666666666,38.5
2016-03-04 16:00:00,34.8,18.7904,98.9847,230.0,10.0,39.9
2016-03-04 17:00:00,31.966666666666665,18.790399999998584,98.98470000000394,221.66666666666666,11.333333333333334,42.9
2016-03-04 18:00:00,29.133333333333333,18.790399999998584,98.98470000000394,213.33333333333334,12.666666666666666,40.2
2016-03-04 19:00:00,26.3,18.7904,98.9847,205.0,14.0,41.0
2016-03-04 20:00:00,25.400000000000002,18.790399999998584,98.98470000000394,208.33333333333334,14.333333333333334,43.1
