datetime,Temp(C),lat,long,WindDir,Wind Speed(km/h),PM2.5
2016-03-03 15:00:00,32.55,12.609599999999334,102.10450000000948,60.0,10.5,44.2
2016-03-03 16:00:00,31.7,12.6096,102.1045,55.0,10.0,44.2
2016-03-03 17:00:00,30.2,12.609599999999334,102.10450000000948,58.333333333333336,12.333333333333334,44.3
2016-03-03 18:00:00,28.7,12.609599999999334,102.10450000000948,61.666666666666664,14.666666666666668,44.2
2016-03-03 19:00:00,27.2,12.6096,102.1045,65.0,17.0,34.2
2016-03-03 20:00:00,26.666666666666668,12.609599999999334,102.10450000000948,66.66666666666667,17.333333333333332,34.6
2016-03-03 21:00:00,26.133333333333333,12.609599999999334,102.10450000000948,68.33333333333333,17.666666666666668,31.0
2016-03-03 22:00:00,25.6,12.6096,102.1045,70.0,18.0,31.6
2016-03-03 23:00:00,25.3,12.609599999999334,102.10450000000948,68.33333333333333,19.333333333333332,30.1
2016-03-04 00:00:00,25.0,12.609599999999334,102.10450000000948,66.66666666666667,20.666666666666668,45.5
2016-03-04 01:00:00,24.7,12.6096,102.1045,65.0,22.0,46.55
2016-03-04 02:00:00,24.466666666666665,12.609599999999334,102.10450000000948,71.66666666666667,22.666666666666668,47.6
2016-03-04 03:00:00,24.233333333333334,12.609599999999334,102.10450000000948,78.33333333333333,23.333333333333332,47.9
2016-03-04 04:00:00,24.0,12.6096,102.1045,85.0,24.0,46.1
2016-03-04 05:00:00,24.533333333333335,12.609599999999334,102.10450000000948,86.66666666666667,23.666666666666668,38.0
2016-03-04 06:00:00,25.066666666666666,12.609599999999334,102.10450000000948,88.33333333333333,23.333333333333332,34.9
2016-03-04 07:00:00,25.6,12.6096,102.1045,90.0,23.0,33.3
2016-03-04 08:00:00,27.166666666666668,12.609599999999334,102.10450000000948,93.33333333333333,20.666666666666668,29.1
2016-03-04 09:00:00,28.733333333333334,12.609599999999334,102.10450000000948,96.66666666666667,18.333333333333332,31.2
2016-03-04 10:00:00,30.3,12.6096,102.1045,100.0,16.0,31.3
2016-03-04 11:00:00,30.633333333333333,12.609599999999334,102.10450000000948,100.0,13.333333333333334,30.9
2016-03-04 12:00:00,30.96666666666667,12.609599999999334,102.10450000000948,100.0,10.666666666666668,33.1
2016-03-04 13:00:00,31.3,12.6096,102.1045,100.0,8.0,32.9
2016-03-04 14:00:00,31.1,12.609599999999334,102.10450000000948,88.33333333333333,7.333333333333333,34.1
2016-03-04 15:00:00,30.9,12.609599999999334,102.10450000000948,76.66666666666667,6.666666666666667,35.9
